time,BulkRi_hub,L_6p64m,L_24m
2024-07-13 15:40:00,0.48189,40.916,25.733
2024-07-13 15:50:00,0.29859,40.916,25.733
2024-07-13 16:00:00,0.60532,35.829,21.901
2024-07-13 16:10:00,0.52639,35.829,21.901
2024-07-13 20:50:00,0.3353,133.41,34.873
2024-07-13 21:00:00,0.38166,119.33,158.04
2024-07-13 21:10:00,-0.44918,119.33,158.04
2024-07-13 21:20:00,-0.80905,130.62,152.03
2024-07-13 21:30:00,-2.5264,130.62,152.03
2024-07-13 21:40:00,-1.8967,275.75,39.298
2024-07-13 21:50:00,-1.457,275.75,39.298
2024-07-13 22:00:00,0.22768,84.625,39.367
2024-07-13 22:10:00,0.29783,84.625,39.367
2024-07-13 22:20:00,0.23678,75.56,55.924
2024-07-13 22:30:00,0.096354,75.56,55.924
2024-07-13 22:40:00,0.10744,75.56,55.924
2024-07-13 22:50:00,0.46292,67.295,27.023
2024-07-13 23:00:00,0.34873,67.295,27.023
2024-07-13 23:10:00,0.25542,56.617,34.585
2024-07-13 23:30:00,0.66861,46.558,13.921
2024-07-13 23:40:00,0.26604,46.558,13.921
2024-07-13 23:50:00,0.2648,48.544,13.718
2024-07-14 00:00:00,-0.058719,98.819,21.889
2024-07-14 00:10:00,1.0171,98.819,21.889
2024-07-14 00:20:00,0.46874,43.055,95.227
2024-07-14 00:30:00,0.45611,43.055,95.227
2024-07-14 00:40:00,0.41206,41.954,69.493
2024-07-14 00:50:00,0.4161,41.954,69.493
2024-07-14 01:00:00,0.22085,27.585,7.1646
2024-07-14 01:10:00,0.1616,27.585,7.1646
2024-07-14 01:20:00,0.54384,34.761,29.726
2024-07-14 01:30:00,0.24719,34.761,29.726
2024-07-14 01:40:00,-0.36341,34.761,29.726
2024-07-14 02:40:00,0.097331,28.096,25.298
2024-07-14 02:50:00,0.11737,46.953,33.222
2024-07-14 03:00:00,-1.3498,128.82,33.78
2024-07-14 03:10:00,-1.0883,128.82,33.78
2024-07-14 03:30:00,-0.82517,20.982,16.784
2024-07-14 03:40:00,-0.28497,1.0681,95.865
2024-07-14 03:50:00,-11.314,1.0681,95.865
2024-07-14 04:00:00,-7.2129,140.42,115.75
2024-07-14 04:10:00,-3.5438,140.42,115.75
2024-07-14 04:20:00,-2.6936,75.649,38.579
2024-07-14 04:30:00,-0.45621,75.649,38.579
2024-07-14 04:40:00,-6.7762,75.649,38.579
2024-07-14 04:50:00,-0.55601,66.027,255.3
2024-07-14 05:00:00,-0.11187,66.027,255.3
2024-07-14 05:10:00,0.0017844,81.217,31.525
2024-07-14 05:20:00,1.8031,81.217,31.525
2024-07-14 05:30:00,3.4145,98.902,45.15
2024-07-14 05:40:00,2.4836,98.902,45.15
2024-07-14 05:50:00,5.034,-2068.2,1084.7
2024-07-14 06:00:00,9.9297,3477.3,-47.72
2024-07-14 06:10:00,0.17225,3477.3,-47.72
2024-07-14 06:20:00,0.090023,,-1047.7
2024-07-14 06:30:00,-14.892,,-1047.7
2024-07-14 06:40:00,-4.6099,-3415.3,785.88
2024-07-14 06:50:00,1.8497,-3415.3,785.88
2024-07-14 07:00:00,9.2731,-537.74,-1890.4
2024-07-14 07:10:00,45.035,-537.74,-1890.4
2024-07-14 07:20:00,11.537,501.83,-236.97
2024-07-14 07:30:00,-44.416,501.83,-236.97
2024-07-14 07:40:00,0.099636,501.83,-236.97
2024-07-14 07:50:00,36.628,-1910,-575.24
2024-07-14 08:00:00,4.1694,-1910,-575.24
2024-07-14 08:10:00,7.3615,-453.38,-803.53
2024-07-14 08:20:00,20.101,-453.38,-803.53
2024-07-14 08:30:00,2.0702,-188.91,-180.42
2024-07-14 09:10:00,0.73219,-301.65,273.27
2024-07-14 09:20:00,0.56645,-167.6,-132.21
2024-07-14 09:30:00,0.86789,-167.6,-132.21
2024-07-14 09:40:00,0.18368,-119.9,-104.92
2024-07-14 10:40:00,0.22055,-222.85,84.481
2024-07-14 10:50:00,0.38456,-468.46,
2024-07-14 11:00:00,0.75459,-468.46,
2024-07-14 11:10:00,0.51585,-322.61,779.4
2024-07-14 13:20:00,0.20005,-18.034,-57.642
2024-07-14 13:40:00,0.14109,-18.034,-57.642
2024-07-14 17:10:00,268.64,-6.3025,-1.6302
2024-07-14 17:20:00,19.831,-6.3025,-1.6302
2024-07-14 17:30:00,1.2057,-4.2397,-19.544
2024-07-14 17:40:00,1.7657,-4.2397,-19.544
2024-07-14 17:50:00,7.5946,-4.7351,-9.643
2024-07-14 18:00:00,5.1352,-70.026,54.765
2024-07-14 18:10:00,1.7772,-70.026,54.765
2024-07-14 18:20:00,1.4701,-13.31,985.68
2024-07-14 18:30:00,0.6155,-13.31,985.68
2024-07-14 18:40:00,0.82807,-14.5,-12.116
2024-07-14 18:50:00,0.74839,-14.5,-12.116
2024-07-14 19:00:00,0.77189,-23.097,-16.906
2024-07-14 19:10:00,0.263,-23.097,-16.906
2024-07-14 19:20:00,0.27005,-33.856,33.029
2024-07-14 19:30:00,0.29649,-33.856,33.029
2024-07-14 19:40:00,0.19446,-33.856,33.029
2024-07-14 19:50:00,0.16276,-49.593,-4.897
2024-07-14 20:00:00,0.17098,-49.593,-4.897
2024-07-14 20:10:00,0.28732,-110.34,-39.891
2024-07-14 20:20:00,0.21168,-110.34,-39.891
2024-07-14 20:30:00,0.27374,-174.9,-169.22
2024-07-14 20:40:00,0.41567,-174.9,-169.22
2024-07-14 20:50:00,0.29099,-531.17,615.33
2024-07-14 21:00:00,0.36643,1585,159.82
2024-07-14 21:10:00,0.31887,1585,159.82
2024-07-14 21:20:00,0.20455,1921.9,120.86
2024-07-14 21:30:00,0.23643,1921.9,120.86
2024-07-14 21:40:00,0.22006,486.03,105.76
2024-07-14 21:50:00,0.226,486.03,105.76
2024-07-14 22:00:00,0.32174,279.59,79.879
2024-07-14 22:10:00,0.32336,279.59,79.879
2024-07-14 22:20:00,0.36874,269.03,76.343
2024-07-14 22:30:00,0.46192,269.03,76.343
2024-07-14 22:40:00,0.34474,269.03,76.343
2024-07-14 22:50:00,0.45869,213.94,52.651
2024-07-14 23:00:00,0.41843,213.94,52.651
2024-07-14 23:10:00,1.5126,103.12,56.043
2024-07-14 23:20:00,1.5164,103.12,56.043
2024-07-14 23:30:00,0.78238,84.474,37.554
2024-07-14 23:40:00,1.5472,84.474,37.554
2024-07-14 23:50:00,1.3287,69.44,16.484
2024-07-15 00:00:00,0.43315,64.32,28.328
2024-07-15 00:10:00,0.32381,64.32,28.328
2024-07-15 00:20:00,0.47654,92.094,188.64
2024-07-15 00:30:00,0.83315,92.094,188.64
2024-07-15 00:40:00,0.50059,175.73,97.642
2024-07-15 00:50:00,0.59677,175.73,97.642
2024-07-15 01:00:00,0.62502,158.2,124.16
2024-07-15 01:10:00,0.38812,158.2,124.16
2024-07-15 03:00:00,0.26461,112.13,133.5
2024-07-15 03:10:00,0.71895,112.13,133.5
2024-07-15 12:20:00,0.17983,138.01,67.733
2024-07-15 12:30:00,0.2849,138.01,67.733
2024-07-15 12:40:00,0.36648,133.48,39.928
2024-07-15 12:50:00,0.34081,133.48,39.928
2024-07-15 13:00:00,0.26722,130.6,71.136
2024-07-15 13:10:00,0.29909,130.6,71.136
2024-07-15 13:20:00,0.23548,101.51,73.088
2024-07-15 13:30:00,0.3683,101.51,73.088
2024-07-15 13:40:00,0.40875,101.51,73.088
2024-07-15 13:50:00,0.34214,100.66,78.25
2024-07-15 14:00:00,0.12738,100.66,78.25
2024-07-15 14:10:00,0.18165,100.49,56.532
2024-07-15 14:20:00,0.16984,100.49,56.532
2024-07-15 14:30:00,0.18811,82.987,61.018
2024-07-15 14:40:00,0.3551,82.987,61.018
2024-07-15 14:50:00,1.177,78.38,15.693
2024-07-15 15:00:00,5.901,78.804,41.058
2024-07-15 15:10:00,19.288,78.804,41.058
2024-07-15 15:20:00,3.0581,68.985,26.917
2024-07-15 15:30:00,1.3894,68.985,26.917
2024-07-15 15:40:00,1.0869,70.371,26.776
2024-07-15 15:50:00,0.576,70.371,26.776
2024-07-15 16:00:00,1.4844,135.62,48.87
2024-07-15 16:10:00,1.1488,135.62,48.87
2024-07-15 16:20:00,1.3651,129.41,60.783
2024-07-15 16:30:00,1.1343,129.41,60.783
2024-07-15 16:40:00,0.54387,129.41,60.783
2024-07-15 16:50:00,0.25143,92.597,50.46
2024-07-15 17:00:00,0.31849,92.597,50.46
2024-07-15 17:10:00,0.24294,67.621,31.335
2024-07-15 17:20:00,0.34825,67.621,31.335
2024-07-15 17:30:00,0.39328,63.97,31.809
2024-07-15 17:40:00,0.42426,63.97,31.809
2024-07-15 17:50:00,0.35156,91.843,41.499
2024-07-15 18:00:00,0.69422,71.466,53.322
2024-07-15 18:10:00,0.77609,71.466,53.322
2024-07-15 18:20:00,12.91,65.432,38.921
2024-07-15 18:30:00,0.87152,65.432,38.921
2024-07-15 18:40:00,1.1478,65.125,66.258
2024-07-15 18:50:00,0.26693,65.125,66.258
2024-07-15 19:00:00,0.22602,90.317,83.892
2024-07-15 19:10:00,0.21851,90.317,83.892
2024-07-15 19:20:00,0.30878,79.433,40.125
2024-07-15 19:30:00,0.38944,79.433,40.125
2024-07-15 19:40:00,0.35893,79.433,40.125
2024-07-15 19:50:00,0.22567,57.531,39.215
2024-07-15 20:00:00,0.2045,57.531,39.215
2024-07-15 20:10:00,0.20067,42.438,25.177
2024-07-15 20:20:00,0.18489,42.438,25.177
2024-07-15 20:30:00,0.21532,49.384,53.752
2024-07-15 20:40:00,0.16152,49.384,53.752
2024-07-15 20:50:00,0.21386,51.683,38.294
2024-07-15 21:00:00,0.33505,64.275,29.621
2024-07-15 21:10:00,0.32454,64.275,29.621
2024-07-15 21:20:00,0.51077,69.395,36.95
2024-07-15 21:30:00,0.42271,69.395,36.95
2024-07-15 21:40:00,0.35397,69.382,36.794
2024-07-15 21:50:00,0.32421,69.382,36.794
2024-07-15 22:00:00,0.41376,64.33,41.772
2024-07-15 22:10:00,0.36952,64.33,41.772
2024-07-15 22:20:00,0.41769,65.781,40.385
2024-07-15 22:30:00,0.32368,65.781,40.385
2024-07-15 22:40:00,0.26914,65.781,40.385
2024-07-15 22:50:00,0.36468,77.805,55.077
2024-07-15 23:00:00,0.30076,77.805,55.077
2024-07-15 23:10:00,0.24018,90.989,60.318
2024-07-15 23:20:00,0.22472,90.989,60.318
2024-07-15 23:30:00,0.28875,102.67,60.09
2024-07-15 23:40:00,0.37958,102.67,60.09
2024-07-15 23:50:00,0.30125,102.86,62.365
2024-07-16 00:00:00,0.28747,77.988,40.004
2024-07-16 00:10:00,0.37332,77.988,40.004
2024-07-16 00:20:00,0.31034,86.806,44.035
2024-07-16 00:30:00,0.32527,86.806,44.035
2024-07-16 00:40:00,0.27848,78.33,58.421
2024-07-16 00:50:00,0.30558,78.33,58.421
2024-07-16 01:00:00,0.037178,72.006,123.97
2024-07-16 01:10:00,0.033533,72.006,123.97
2024-07-16 01:20:00,0.14799,62.375,39.189
2024-07-16 01:30:00,0.17158,62.375,39.189
2024-07-16 01:40:00,0.30128,62.375,39.189
2024-07-16 01:50:00,0.4336,55.043,38.771
2024-07-16 02:00:00,0.42988,55.043,38.771
2024-07-16 02:10:00,0.64821,48.921,45.388
2024-07-16 02:20:00,0.54126,48.921,45.388
2024-07-16 02:30:00,0.47814,70.726,41.865
2024-07-16 02:40:00,0.33277,70.726,41.865
2024-07-16 02:50:00,0.38018,73.715,59.307
2024-07-16 03:00:00,0.057902,111.6,47.758
2024-07-16 03:10:00,0.11404,111.6,47.758
2024-07-16 03:20:00,0.44296,121.94,54.783
2024-07-16 03:30:00,0.10999,121.94,54.783
2024-07-16 03:40:00,0.060774,119.5,66.44
2024-07-16 03:50:00,0.2512,119.5,66.44
2024-07-16 04:00:00,0.30399,117.71,56.969
2024-07-16 04:10:00,0.38531,117.71,56.969
2024-07-16 04:20:00,0.47712,127.2,51.033
2024-07-16 04:30:00,0.37654,127.2,51.033
2024-07-16 04:40:00,0.38965,127.2,51.033
2024-07-16 04:50:00,0.31196,126.37,49.485
2024-07-16 05:00:00,0.29865,126.37,49.485
2024-07-16 05:10:00,0.27147,104.17,52.681
2024-07-16 05:20:00,0.50363,104.17,52.681
2024-07-16 05:30:00,0.3164,140.06,48.591
2024-07-16 05:40:00,0.30392,140.06,48.591
2024-07-16 05:50:00,0.35735,133.46,54.12
2024-07-16 06:00:00,0.34941,146.63,65.798
2024-07-16 06:10:00,0.58131,146.63,65.798
2024-07-16 10:00:00,0.24126,116.36,63.456
2024-07-16 10:10:00,0.18969,116.36,63.456
2024-07-16 10:20:00,0.42179,245.06,60.433
2024-07-16 10:30:00,0.19873,245.06,60.433
2024-07-16 10:40:00,0.57877,245.06,60.433
2024-07-16 10:50:00,0.59607,172.24,57.877
2024-07-16 11:00:00,0.43059,172.24,57.877
2024-07-16 11:10:00,0.46516,140,68.293
2024-07-16 11:20:00,0.65286,140,68.293
2024-07-16 11:30:00,0.46394,176.56,63.035
2024-07-16 11:40:00,0.42774,176.56,63.035
2024-07-16 11:50:00,0.33351,125.76,66.586
2024-07-16 12:00:00,0.22487,136.64,74.862
2024-07-16 12:10:00,0.29754,136.64,74.862
2024-07-16 12:20:00,0.32835,116.88,64.37
2024-07-16 12:30:00,0.32802,116.88,64.37
2024-07-16 12:40:00,0.28874,153.37,55.111
2024-07-16 12:50:00,0.2793,153.37,55.111
2024-07-16 13:00:00,0.30351,124.52,88.1
2024-07-16 13:10:00,0.40044,124.52,88.1
2024-07-16 13:20:00,0.37179,71.363,75.833
2024-07-16 13:30:00,0.685,71.363,75.833
2024-07-16 13:40:00,1.0235,71.363,75.833
2024-07-16 13:50:00,1.1659,97.776,90.481
2024-07-16 14:00:00,1.5335,97.776,90.481
2024-07-16 14:10:00,1.9802,126.53,51.642
2024-07-16 14:20:00,0.9483,126.53,51.642
2024-07-16 14:30:00,0.99644,141.75,49.736
2024-07-16 14:40:00,3.0901,141.75,49.736
2024-07-16 14:50:00,1.88,104.12,65.898
2024-07-16 15:00:00,0.48291,139.71,51.247
2024-07-16 15:10:00,0.30075,139.71,51.247
2024-07-16 15:20:00,0.33437,127.98,76.717
2024-07-16 15:30:00,0.40476,127.98,76.717
2024-07-16 15:40:00,0.56568,143.24,58.221
2024-07-16 15:50:00,1.2353,143.24,58.221
2024-07-16 16:00:00,0.47794,255.65,59.755
2024-07-16 16:10:00,0.41615,255.65,59.755
2024-07-16 16:20:00,1.3183,154.33,73.134
2024-07-16 16:30:00,1.7086,154.33,73.134
2024-07-16 16:40:00,1.7688,154.33,73.134
2024-07-16 16:50:00,1.1616,192.57,95.319
2024-07-16 17:00:00,1.087,192.57,95.319
2024-07-16 17:10:00,0.81799,568.78,225.43
2024-07-16 17:20:00,3.2722,568.78,225.43
2024-07-16 17:30:00,0.43218,202.01,67.985
2024-07-16 17:40:00,0.19958,202.01,67.985
2024-07-16 17:50:00,0.42301,215.71,138.21
2024-07-16 18:00:00,0.42715,192.3,97.279
2024-07-16 18:10:00,0.57478,192.3,97.279
2024-07-16 18:20:00,0.34758,169.63,100.98
2024-07-16 18:30:00,0.34124,169.63,100.98
2024-07-16 18:40:00,0.34982,221.2,97.859
2024-07-16 18:50:00,0.38979,221.2,97.859
2024-07-16 19:00:00,0.68251,163.68,53.025
2024-07-16 19:10:00,0.37075,163.68,53.025
2024-07-16 19:20:00,0.32748,165.66,71.451
2024-07-16 19:30:00,0.54641,165.66,71.451
2024-07-16 19:40:00,0.51861,165.66,71.451
2024-07-16 19:50:00,0.28289,172.64,62.268
2024-07-16 20:00:00,0.25107,172.64,62.268
2024-07-16 20:10:00,0.37233,218.65,66.905
2024-07-16 20:20:00,0.32553,218.65,66.905
2024-07-16 20:30:00,0.43488,233.57,93.327
2024-07-16 20:40:00,0.70014,233.57,93.327
2024-07-16 20:50:00,0.33805,187.61,86.52
2024-07-16 21:00:00,0.36399,189.08,81.133
2024-07-16 21:10:00,0.29363,189.08,81.133
2024-07-16 21:20:00,0.30716,218.76,78.071
2024-07-16 21:30:00,0.35635,218.76,78.071
2024-07-16 21:40:00,0.37313,188.99,94.036
2024-07-16 21:50:00,0.28438,188.99,94.036
2024-07-16 22:00:00,0.30533,166.23,74.482
2024-07-16 22:10:00,0.33065,166.23,74.482
2024-07-16 22:20:00,0.35896,177.37,75.259
2024-07-16 22:30:00,0.33285,177.37,75.259
2024-07-16 22:40:00,0.28458,177.37,75.259
2024-07-16 22:50:00,0.3126,138.1,52.744
2024-07-16 23:00:00,0.32052,138.1,52.744
2024-07-16 23:10:00,0.2838,174.98,69.119
2024-07-16 23:20:00,0.27276,174.98,69.119
2024-07-16 23:30:00,0.21058,185.24,84.758
2024-07-18 08:30:00,1.2248,114.08,44.862
2024-07-18 08:40:00,1.0528,114.08,44.862
2024-07-18 08:50:00,0.71233,119.78,-34.04
2024-07-18 09:00:00,0.49449,89.809,73.566
2024-07-18 09:10:00,0.14845,89.809,73.566
2024-07-18 09:20:00,0.64219,138.54,48.093
2024-07-18 09:30:00,0.32469,138.54,48.093
2024-07-18 09:40:00,0.93105,123.6,47.118
2024-07-18 09:50:00,1.203,123.6,47.118
2024-07-18 10:00:00,1.1326,128.33,160.32
2024-07-18 10:10:00,0.56263,128.33,160.32
2024-07-18 10:20:00,0.38246,136.51,47.725
2024-07-18 10:30:00,0.47656,136.51,47.725
2024-07-18 10:40:00,0.48094,136.51,47.725
2024-07-18 10:50:00,0.28219,115.45,40.069
2024-07-18 11:00:00,0.028263,115.45,40.069
2024-07-18 11:10:00,0.19548,141.41,54.52
2024-07-18 11:20:00,0.19061,141.41,54.52
2024-07-18 11:30:00,0.36056,138.74,55.362
2024-07-18 11:40:00,-0.023775,138.74,55.362
2024-07-18 11:50:00,0.023993,120.39,42.928
2024-07-18 12:00:00,-0.19609,100.26,97.395
2024-07-18 12:10:00,-0.26565,100.26,97.395
2024-07-18 12:20:00,0.76087,124.11,86.407
2024-07-18 12:30:00,0.81658,124.11,86.407
2024-07-18 12:40:00,0.86428,148.58,48.391
2024-07-18 12:50:00,8.1531,148.58,48.391
2024-07-18 13:00:00,2.7564,334.49,101.09
2024-07-18 13:10:00,-11.429,334.49,101.09
2024-07-18 13:20:00,1.7517,774.72,-896.25
2024-07-18 13:30:00,0.66921,774.72,-896.25
2024-07-18 13:40:00,7.2905,774.72,-896.25
2024-07-18 13:50:00,1.0191,-130.06,451.33
2024-07-18 14:00:00,0.87758,-130.06,451.33
2024-07-18 14:10:00,0.51159,-67.764,275.02
2024-07-18 14:20:00,0.56871,-67.764,275.02
2024-07-18 14:30:00,1.3585,-6.0183,
2024-07-18 14:40:00,2.4853,-6.0183,
2024-07-18 14:50:00,1.6085,-21.122,849.72
2024-07-18 15:00:00,0.92918,-20.123,-42.941
2024-07-18 15:10:00,1.0465,-20.123,-42.941
2024-07-18 15:20:00,0.70694,-26.651,-98.006
2024-07-18 15:30:00,1.3716,-26.651,-98.006
2024-07-18 15:40:00,0.16163,-73.395,-555.39
2024-07-18 15:50:00,0.96288,-73.395,-555.39
2024-07-18 16:10:00,-19.011,-322.81,-1327.6
2024-07-18 16:20:00,0.71155,-183.52,-3.4974
2024-07-18 16:30:00,0.31533,-183.52,-3.4974
2024-07-18 16:40:00,0.73054,-183.52,-3.4974
2024-07-18 16:50:00,7.9037,-129.5,727.82
2024-07-18 17:00:00,9.8329,-129.5,727.82
2024-07-18 17:10:00,2.1452,-92.053,97.64
2024-07-18 17:20:00,2.6066,-92.053,97.64
2024-07-18 17:30:00,1.4913,-119.08,112.44
2024-07-18 17:40:00,1.9671,-119.08,112.44
2024-07-18 17:50:00,1.336,-73.403,29.863
2024-07-18 18:00:00,1.1861,-25.132,46.198
2024-07-18 18:10:00,0.43626,-25.132,46.198
2024-07-18 18:20:00,0.46071,-284.47,39.268
2024-07-18 18:30:00,1.0104,-284.47,39.268
2024-07-18 18:40:00,1.0761,288.83,55.331
2024-07-18 18:50:00,2.8744,288.83,55.331
2024-07-18 19:00:00,5.6898,287.89,162.03
2024-07-18 19:10:00,2.8638,287.89,162.03
2024-07-18 19:20:00,7.0604,349.94,
2024-07-18 19:30:00,1.6652,349.94,
2024-07-18 19:40:00,0.8378,349.94,
2024-07-18 19:50:00,0.88034,395.92,117.6
2024-07-18 20:00:00,0.91637,395.92,117.6
2024-07-18 20:10:00,1.931,404.73,148.24
2024-07-18 20:20:00,2.0662,404.73,148.24
2024-07-18 20:30:00,2.6085,474.93,171.59
2024-07-18 20:40:00,0.76037,474.93,171.59
2024-07-18 20:50:00,2.1574,986.64,225.46
2024-07-18 21:00:00,1.3179,607.14,
2024-07-18 21:10:00,1.5974,607.14,
2024-07-18 21:20:00,0.93851,391.83,186.36
2024-07-18 21:30:00,2.6587,391.83,186.36
2024-07-18 21:40:00,2.4268,330.16,117.33
2024-07-18 21:50:00,1.4519,330.16,117.33
2024-07-18 22:00:00,1.5844,264.77,104.29
2024-07-18 22:10:00,1.0783,264.77,104.29
2024-07-18 22:20:00,0.52588,177.09,64.237
2024-07-18 22:30:00,1.068,177.09,64.237
2024-07-18 22:40:00,1.2677,177.09,64.237
2024-07-18 22:50:00,0.8887,110.87,135.7
2024-07-18 23:00:00,0.65923,110.87,135.7
2024-07-18 23:10:00,0.94307,153.58,82.955
2024-07-18 23:20:00,4.3221,153.58,82.955
2024-07-18 23:30:00,1.6024,113.29,51.442
2024-07-18 23:40:00,2.4661,113.29,51.442
2024-07-18 23:50:00,1.3371,,
2024-07-19 00:00:00,1.5099,47.761,53.27
2024-07-19 00:20:00,5.0812,106.84,37.096
2024-07-19 00:30:00,25.398,106.84,37.096
2024-07-19 00:40:00,3.5696,130.79,37.629
2024-07-19 00:50:00,13.922,130.79,37.629
2024-07-19 01:00:00,1.617,100.82,49.243
2024-07-19 01:10:00,3.2045,100.82,49.243
2024-07-19 01:20:00,3.4392,78.55,91.441
2024-07-19 01:30:00,1.0802,78.55,91.441
2024-07-19 01:40:00,4.9024,78.55,91.441
2024-07-19 01:50:00,9.2661,146.34,90.276
2024-07-19 02:00:00,4.9852,146.34,90.276
2024-07-19 02:10:00,0.23575,161.5,68.218
2024-07-19 02:20:00,0.26134,161.5,68.218
2024-07-19 02:30:00,0.17852,225.98,88.253
2024-07-19 02:40:00,0.4057,225.98,88.253
2024-07-19 02:50:00,0.24788,255.89,65.311
2024-07-19 03:00:00,0.14559,562.84,80.282
2024-07-19 03:10:00,0.33241,562.84,80.282
2024-07-19 03:20:00,0.78789,276.6,41.181
2024-07-19 03:30:00,3.3482,276.6,41.181
2024-07-19 03:40:00,0.64929,262.6,94.073
2024-07-19 03:50:00,0.50014,262.6,94.073
2024-07-19 04:00:00,0.28048,729.71,65.528
2024-07-19 04:10:00,0.52435,729.71,65.528
2024-07-19 04:20:00,0.33289,965.31,89.577
2024-07-19 04:30:00,0.73153,965.31,89.577
2024-07-19 04:40:00,0.6394,965.31,89.577
2024-07-19 04:50:00,0.3051,913.39,156.85
2024-07-19 05:00:00,0.38508,913.39,156.85
2024-07-19 05:10:00,0.25797,607.44,95.172
2024-07-19 05:20:00,0.35036,607.44,95.172
2024-07-19 05:30:00,0.26925,540.98,96.078
2024-07-19 05:40:00,0.24343,540.98,96.078
2024-07-19 05:50:00,0.36306,532.28,145.39
2024-07-19 06:00:00,0.31659,911.68,262.04
2024-07-19 06:10:00,0.21645,911.68,262.04
2024-07-19 06:20:00,0.2183,1770.1,500.31
2024-07-19 06:30:00,0.31479,1770.1,500.31
2024-07-19 06:40:00,0.35256,-2435.7,3811.2
2024-07-19 06:50:00,0.68729,-2435.7,3811.2
2024-07-19 07:00:00,0.53465,1157.9,657.27
2024-07-19 07:10:00,0.26921,1157.9,657.27
2024-07-19 07:20:00,0.3987,-944.49,-560.44
2024-07-19 07:30:00,4.2453,-944.49,-560.44
2024-07-19 07:40:00,1.7397,-944.49,-560.44
2024-07-19 07:50:00,0.98138,-879.59,976.78
2024-07-19 08:00:00,1.0863,-879.59,976.78
2024-07-19 08:10:00,1.1731,-442.62,-273.5
2024-07-19 08:20:00,2.5698,-442.62,-273.5
2024-07-19 08:30:00,0.33083,-2376.7,-291.91
2024-07-19 08:40:00,0.64621,-2376.7,-291.91
2024-07-19 08:50:00,0.25033,-2685.6,-241.82
2024-07-19 09:00:00,0.85416,-2156.9,-232.11
2024-07-19 09:10:00,0.54956,-2156.9,-232.11
2024-07-19 09:20:00,0.30994,,
2024-07-19 09:30:00,0.53897,,
2024-07-19 09:40:00,5.3783,-2446,-205.22
2024-07-19 09:50:00,0.92827,-2446,-205.22
2024-07-19 10:00:00,-0.099314,-1060.7,-184.56
2024-07-19 10:10:00,0.82466,-1060.7,-184.56
2024-07-19 10:20:00,5.5372,-782.6,-366.07
2024-07-19 10:30:00,0.53263,-782.6,-366.07
2024-07-19 10:40:00,6.3494,-782.6,-366.07
2024-07-19 10:50:00,-8.2758,-511.1,-273.64
2024-07-19 11:00:00,-1.8658,-511.1,-273.64
2024-07-19 11:10:00,0.75083,-420.72,-205.64
2024-07-19 11:20:00,0.41967,-420.72,-205.64
2024-07-19 11:30:00,-0.43544,-344.91,-148.82
2024-07-19 11:40:00,1.9998,-344.91,-148.82
2024-07-19 11:50:00,-0.65197,-292.6,-120.45
2024-07-19 12:00:00,1.0565,-248.06,-40.918
2024-07-19 12:10:00,-2.6435,-248.06,-40.918
2024-07-19 12:20:00,1.0386,-194.93,-87.642
2024-07-19 12:30:00,1.4944,-194.93,-87.642
2024-07-19 12:40:00,6.6134,-166.58,-77.604
2024-07-19 12:50:00,-0.35876,-166.58,-77.604
2024-07-19 13:00:00,0.88365,-138.03,-99.44
2024-07-19 13:10:00,-19.917,-138.03,-99.44
2024-07-19 13:20:00,5.812,-94.909,-23.205
2024-07-19 13:30:00,-2.721,-94.909,-23.205
2024-07-19 13:40:00,0.59236,-94.909,-23.205
2024-07-19 13:50:00,6.8483,-75.757,-43.896
2024-07-19 14:00:00,2.1641,-75.757,-43.896
2024-07-19 14:10:00,0.26211,-52.381,-36.823
2024-07-19 14:20:00,2.9128,-52.381,-36.823
2024-07-19 14:30:00,-0.34512,-70.419,-30.842
2024-07-19 14:40:00,3.3605,-70.419,-30.842
2024-07-19 14:50:00,1.5488,-34.483,-17.839
2024-07-19 15:00:00,4.8073,-24.497,-10.251
2024-07-19 15:10:00,-0.22618,-24.497,-10.251
2024-07-19 15:20:00,9.2988,-16.273,-47.246
2024-07-19 15:30:00,12.821,-16.273,-47.246
2024-07-19 15:40:00,-3.3509,-26.195,-43.834
2024-07-19 15:50:00,17.023,-26.195,-43.834
2024-07-19 16:00:00,1.941,-18.811,-31.028
2024-07-19 16:10:00,26.502,-18.811,-31.028
2024-07-19 16:20:00,3.9785,-26.192,-27.72
2024-07-19 16:30:00,4.4202,-26.192,-27.72
2024-07-19 16:40:00,6.1328,-26.192,-27.72
2024-07-19 16:50:00,16.053,-14.958,-6.1104
2024-07-19 17:00:00,17.789,-14.958,-6.1104
2024-07-19 17:10:00,25.439,-16.717,-19.437
2024-07-19 17:20:00,15.494,-16.717,-19.437
2024-07-19 17:30:00,27.202,-8.018,-10.654
2024-07-19 17:40:00,42.206,-8.018,-10.654
2024-07-19 17:50:00,41.363,-11.626,-0.97181
2024-07-19 18:00:00,6.8934,-0.28474,-11.075
2024-07-19 18:10:00,21.909,-0.28474,-11.075
2024-07-19 18:20:00,155.83,-5.4208,-21.84
2024-07-19 18:30:00,18.945,-5.4208,-21.84
2024-07-19 18:40:00,121.03,-0.19362,-28.322
2024-07-19 18:50:00,9.534,-0.19362,-28.322
2024-07-19 19:00:00,55.135,-10.548,-1.8888
2024-07-19 19:10:00,1816,-10.548,-1.8888
2024-07-19 19:20:00,90.858,-3.3044,-8.3078
2024-07-19 19:30:00,1.8173,-3.3044,-8.3078
